country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Turkey,,5010000,5100000,5240000,5320000,5380000,5460000,5500000,5450000,5570000,,5660000,5860000,6040000,6500000,6520000,6640000,6700000,6880000,6770000,6850000,6860000,6880000,6710000,6530000,6470000,,6390000,,6580000,6560000,6690000,6760000,6580000,6620000,6680000,6710000,6770000,6760000,6590000,6640000,6580000,6430000,5590000,5570000,5430000,5360000,4970000,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000,,,,,
Tuvalu,,,,,,,,,,,,,,,1010,,1020,1070,,,1260,,,1400,1430,,,,1420,1360,1520,1430,1280,1340,1400,1450,1460,,,,,,,,1420,1490,1320,,1320,
Uganda,730000,794000,783000,815000,878000,974000,1040000,1140000,1210000,1220000,1300000,1410000,1620000,1730000,1930000,2120000,2200000,2310000,2420000,2370000,2470000,2580000,2400000,2670000,2790000,2910000,3070000,5300000,5810000,6290000,6560000,6900000,7350000,7630000,7380000,7220000,7360000,7540000,7960000,8300000,8370000,8100000,8330000,8460000,,8260000,8660000,8840000,,
Ukraine,,2430000,2340000,2240000,2170000,,2080000,2050000,2060000,2110000,2180000,2220000,2230000,2230000,2250000,2270000,2300000,,2520000,,2540000,2700000,2660000,2670000,2660000,,,2330000,2340000,2200000,2080000,2070000,2050000,1960000,1850000,1950000,1750000,1650000,1570000,1530000,1540000,1560000,1580000,1640000,1690000,1540000,1600000,1640000,1680000,
United Arab Emirates,,22000,26100,30500,34700,40200,52200,60700,67100,72600,80500,88600,104000,115000,127000,138000,152000,165000,180000,198000,216000,229000,232000,238000,251000,263000,261000,260000,263000,270000,273000,280000,286000,248000,255000,263000,272000,284000,,304000,327000,335000,364000,377000,410000,461000,468000,486000,,
United Kingdom,,5810000,5880000,5890000,5880000,5810000,5730000,5640000,5500000,5330000,5130000,4910000,4690000,4470000,4370000,4280000,4300000,4320000,4370000,4410000,4490000,4530000,4560000,,,,,,4660000,4660000,4630000,4600000,4540000,4490000,4690000,4630000,4520000,4410000,4470000,4420000,4420000,4420000,4520000,4620000,4510000,4620000,4720000,4820000,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24500000,24800000,25000000,25100000,,
Uruguay,354000,360000,352000,354000,331000,323000,323000,324000,326000,326000,331000,387000,363000,350000,350000,356000,355000,354000,352000,350000,346000,341000,338000,338000,338000,341000,346000,364000,365000,366000,361000,360000,365000,365000,366000,366000,365000,359000,354000,349000,342000,340000,332000,327000,322000,317000,310000,304000,,
Uzbekistan,,,,,,,,,,,,1390000,,,,,1610000,,,1650000,1710000,1780000,1720000,1770000,1850000,1900000,2450000,2500000,2530000,2570000,2600000,2600000,2570000,2510000,2450000,2380000,2280000,2160000,2070000,2000000,1970000,1950000,1960000,1980000,2030000,2130000,2260000,2390000,2490000,
Vanuatu,18300,18900,18600,19300,19800,20100,20600,21200,21800,22700,23300,23000,,22200,,22900,23900,24100,24600,25000,24500,25000,26300,30200,30500,,,31700,34400,34300,35700,36500,37500,39400,39000,38500,37100,37800,38700,38800,41800,,,44200,,45900,,,,
Venezuela,,1770000,1840000,1890000,1920000,1990000,2110000,2200000,2310000,2380000,2460000,2530000,2590000,2620000,2640000,2710000,2770000,2880000,2930000,2970000,3040000,3180000,3280000,3290000,,,3180000,3260000,,3260000,3330000,3420000,3510000,3450000,3450000,3450000,3450000,3520000,3440000,3460000,3460000,3470000,3490000,3520000,3490000,3480000,3380000,3290000,,
Vietnam,,,,,,,7400000,7720000,7780000,7340000,7920000,7890000,,7880000,7990000,8010000,8130000,8480000,8670000,8660000,8580000,8860000,9090000,9530000,9780000,10000000,10200000,10400000,10400000,10300000,10100000,9750000,9340000,8840000,8350000,7770000,7320000,7040000,6870000,6750000,6920000,7050000,7100000,7200000,7430000,7540000,7790000,7800000,8040000,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000,,2640000,2780000,2950000,3110000,3220000,,,3280000,,3430000,3640000,3680000,3870000,,,3900000,,,
Zambia,695000,730000,778000,810000,858000,872000,908000,937000,964000,997000,1040000,1070000,1120000,1200000,1270000,1350000,1380000,1390000,1430000,1450000,1460000,1510000,,,1510000,1510000,1520000,,1560000,1560000,1590000,1630000,1730000,,2250000,2570000,2680000,2790000,2910000,2840000,2900000,3030000,3140000,3080000,3220000,3220000,3200000,3280000,,
Zimbabwe,736000,696000,756000,791000,835000,863000,882000,890000,827000,832000,1240000,1710000,1910000,2040000,2130000,2210000,2260000,2250000,2210000,2230000,2120000,2290000,2300000,2430000,,2480000,2490000,2510000,2480000,2460000,2460000,2530000,2400000,2360000,,,,,,,,,2670000,2660000,,,,,,
