country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kenya,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.604,0.623,0.623,0.623,0.623,0.623,0.623,0.623,0.666,0.666,0.693,0.739,0.739,0.739,0.739,0.739,0.737,0.737,0.75,0.75,0.75,0.635,0.635,0.635,0.656,0.691,0.666
Kuwait,0.637,0.598,0.598,0.598,0.598,0.598,0.641,0.641,0.641,0.641,0.641,0.639,0.598,0.598,0.598,0.615,0.598,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.609,0.609,0.609,0.621,0.629,0.624
Kyrgyz Republic,,,,,,,,,,,,,,,,,0.458,0.498,0.506,0.485,0.46,0.46,0.441,0.441,0.441,0.473,0.473,0.473,0.473,0.473,0.489,0.501,0.464,0.434,0.428,0.565,0.649,0.619,0.675,0.675,0.643,0.626,0.686,0.74
Lao,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.373,0.373,0.373,0.349,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.389,0.389,0.389,0.389,0.382,0.363
Latvia,,,,,,,,,,,,,,,,,0.629,0.629,0.629,0.642,0.609,0.609,0.609,0.609,0.609,0.626,0.626,0.656,0.656,0.656,0.633,0.633,0.644,0.644,0.678,0.678,0.678,0.704,0.627,0.627,0.627,0.65,0.662,0.662
Lebanon,0.513,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.504,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.517,0.521,0.521,0.521,0.521,0.528,0.528,0.528,0.528,0.528,0.524,0.524,0.524,0.536
Lesotho,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0,0,0,0,0.426,0.393,0.393,0.536,0.533,0.536,0.536,0.536,0.515,0.524,0.524,0.524,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.563,0.563,0.615,0.589,0.589,0.577,0.577,0.577,0.593
Liberia,0.526,0.526,0.526,0.526,0.526,0,0,0,0,0.409,0.446,0.527,0.527,0.527,0,0.636,0.64,0.64,0.64,0.613,0.492,0.492,0.528,0.528,0.528,0.528,0.528,0.528,0.538,0.707,0.72,0.664,0.639,0.639,0.639,0.639,0.639,0.639,0.642,0.642,0.642,0.642,0.655,0.542
Libya,0,0,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.00428,0.591,0.678,0.653,0.697,0.697,0.779,0.675
Lithuania,,,,,,,,,,,,,,,,,0.932,0.932,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.857,0.857,0.857,0.857,0.857,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.789,0.789,0.789,0.815,0.812,0.704
Madagascar,0.323,0.32,0.293,0.293,0.293,0.293,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.362,0.467,0.0545,0.621,0.606,0.576,0.576,0.471,0.452,0.452,0.458,0.474,0.455,0.455,0.466,0.466,0.466,0.466,0.466,0.0543,0.321,0.425,0.425,0.484,0.487,0.494,0.494,0.506,0.512
Malawi,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.341,0.341,0.518,0.647,0.647,0.647,0.647,0.647,0.647,0.644,0.644,0.647,0.652,0.652,0.652,0.652,0.652,0.635,0.619,0.619,0.615,0.638,0.68,0.68,0.711,0.725,0.769
Malaysia,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.389,0.389,0.442,0.442,0.442,0.442,0.446,0.446,0.446,0.446,0.45,0.468,0.468,0.46,0.46,0.46,0.574
Mali,0,0,0,0,0.295,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.288,0.00428,0.589,0.585,0.585,0.585,0.585,0.585,0.587,0.587,0.587,0.587,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.00428,0.0543,0.552,0.581,0.581,0.552,0.52
Mauritania,0.371,0.371,0.371,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.346,0.345,0.345,0.345,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.0529,0.0529,0.465,0.397,0.397,0.396,0.393,0.393,0.386,0.386,0.386,0.386,0.319,0.303
Mauritius,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.667,0.667,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.682,0.682,0.705,0.705,0.705,0.709,0.686,0.686,0.686,0.673,0.733
Mexico,0.201,0.201,0.239,0.239,0.239,0.239,0.239,0.29,0.309,0.309,0.309,0.309,0.317,0.378,0.387,0.387,0.387,0.387,0.387,0.441,0.441,0.441,0.485,0.498,0.505,0.598,0.605,0.605,0.617,0.617,0.617,0.617,0.625,0.625,0.625,0.597,0.597,0.589,0.562,0.562,0.57,0.57,0.594,0.575
Moldova,,,,,,,,,,,,,,,,,0.484,0.51,0.528,0.501,0.501,0.501,0.501,0.591,0.624,0.591,0.462,0.462,0.462,0.462,0.579,0.579,0.572,0.572,0.634,0.727,0.727,0.714,0.701,0.68,0.658,0.589,0.551,0.549
Mongolia,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.507,0.64,0.681,0.663,0.663,0.663,0.688,0.688,0.703,0.703,0.624,0.624,0.639,0.639,0.638,0.638,0.638,0.638,0.636,0.624,0.65,0.65,0.657,0.588,0.588,0.588,0.582,0.569,0.576
Morocco,0,0,0.451,0.451,0.464,0.451,0.451,0.451,0.451,0.451,0.451,0.451,0.451,0.451,0.451,0.506,0.513,0.543,0.543,0.543,0.543,0.557,0.543,0.543,0.543,0.543,0.557,0.557,0.543,0.543,0.543,0.543,0.543,0.554,0.543,0.569,0.551,0.551,0.576,0.576,0.576,0.592,0.589,0.589
Mozambique,0.391,0.391,0.364,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.5,0.517,0.517,0.496,0.509,0.508
Myanmar,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.431,0.45,0.411,0.418,0.422,0.519,0.523,0.601
Namibia,,,,,,,,,,,,,,,,0.482,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.552,0.552,0.552,0.552,0.543,0.559
Nepal,0.504,0.504,0.504,0.504,0.504,0.525,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.648,0.67,0.67,0.69,0.69,0.665,0.665,0.665,0.665,0.665,0.69,0.69,0,0,0,0,0.674,0.685,0.696,0.696,0.696,0.696,0.0544,0.0544,0.69,0.721,0.727,0.727,0.63
Netherlands,0.802,0.802,0.808,0.808,0.808,0.833,0.833,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.882,0.882,0.882,0.887,0.887,0.863,0.863,0.859,0.888
New Zealand,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.825,0.825,0.825,0.825,0.808,0.762
Nicaragua,0.217,0.217,0.217,0.217,0.00428,0.00428,0.0494,0.0494,0.0494,0.0529,0.441,0.441,0.441,0.441,0.441,0.582,0.612,0.612,0.612,0.612,0.629,0.629,0.622,0.622,0.622,0.622,0.622,0.629,0.629,0.629,0.629,0.597,0.513,0.499,0.472,0.472,0.472,0.468,0.316,0.316,0.316,0.299,0.308,0.315
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0.0529,0.0529,0.316,0.35,0.413,0.43,0.628,0.628,0.628,0,0.325,0.325,0.285,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.588,0.578,0.0529,0.0543,0.574,0.59,0.649,0.649,0.649,0.649,0.623,0.632
Nigeria,0,0,0,0.00428,0.643,0.643,0.643,0.643,0.0545,0,0,0,0,0,0,0,0,0.493,0,0,0,0,0,0.00428,0.592,0.592,0.592,0.592,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.58,0.58,0.609,0.609,0.66,0.677,0.677,0.663
North Korea,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.201,0.201
North Macedonia,,,,,,,,,,,,,,,,,0.579,0.579,0.579,0.579,0.566,0.573,0.573,0.573,0.592,0.592,0.603,0.618,0.61,0.618,0.618,0.618,0.618,0.601,0.581,0.581,0.581,0.567,0.571,0.562,0.56,0.576,0.595,0.576
Norway,0.927,0.927,0.927,0.927,0.927,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,1,1,1,1,1,1,0.897,0.897,0.897,0.897,0.897,0.897
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.334,0.334,0.334,0.334,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.374,0.374,0.374,0.374,0.374,0.374,0.387,0.394
Pakistan,0.531,0.531,0,0,0,0,0,0,0,0,0.448,0.468,0.468,0.493,0.532,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.546,0.546,0,0,0,0.393,0.537,0.537,0.537,0.537,0.547,0.565,0.565,0.599,0.599,0.599,0.605,0.605,0.599,0.572,0.568,0.569
Panama,0.213,0.213,0.213,0.228,0.228,0.228,0.228,0.236,0.236,0.228,0.228,0.228,0.228,0.228,0.243,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.594,0.594,0.594,0.594,0.6,0.596
Papua New Guinea,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.57,0.579,0.579,0.579,0.579,0.579,0.559,0.559
Paraguay,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.245,0.245,0.388,0.424,0.424,0.56,0.562,0.574,0.574,0.574,0.574,0.567,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.606,0.634,0.634,0.634,0.634,0.603,0.544,0.544,0.557,0.557,0.563,0.538
Peru,0,0,0,0.00428,0.00428,0.519,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.636,0.647,0.494,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.48,0.642,0.742,0.742,0.742,0.742,0.742,0.655,0.655,0.655,0.655,0.676,0.71,0.673,0.673,0.694,0.754,0.77,0.772
Philippines,0,0,0,0.258,0.279,0.279,0.29,0.29,0.29,0.29,0.29,0.00428,0.571,0.601,0.601,0.614,0.614,0.612,0.612,0.632,0.632,0.632,0.632,0.612,0.647,0.671,0.664,0.641,0.641,0.576,0.606,0.606,0.624,0.624,0.615,0.615,0.63,0.63,0.64,0.64,0.631,0.546,0.546,0.487
Poland,0.326,0.326,0.326,0.326,0.326,0.326,0.317,0.317,0.326,0.326,0.336,0.336,0.336,0.371,0.415,0.671,0.677,0.69,0.69,0.69,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.723,0.723,0.723,0.723,0.723,0.723,0.729,0.729,0.765,0.765,0.765,0.765,0.765,0.754,0.644,0.625,0.622
Portugal,0.00428,0.806,0.806,0.806,0.806,0.806,0.806,0.823,0.823,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.748,0.748,0.783,0.774
Qatar,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.199,0.199
Romania,0.21,0.21,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.197,0.462,0.484,0.509,0.545,0.545,0.545,0.573,0.573,0.573,0.573,0.562,0.562,0.562,0.562,0.569,0.576,0.576,0.576,0.589,0.604,0.611,0.611,0.596,0.627,0.627,0.631,0.634,0.511,0.484
Russia,0.22,0.22,0.22,0.22,0.22,0.288,0.288,0.288,0.288,0.288,0.288,0.327,0.297,0.297,0.41,0.461,0.486,0.519,0.0529,0.541,0.541,0.541,0.541,0.541,0.541,0.504,0.504,0.45,0.45,0.428,0.403,0.403,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.384,0.384,0.363,0.334,0.33
Rwanda,0,0,0,0,0,0,0,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.389,0.406,0.406,0,0.441,0.529,0.535,0.535,0.535,0.535,0.431,0.431,0.431,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.45,0.45,0.45,0.45,0.45,0.45,0.481,0.481,0.467
Saudi Arabia,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.29,0.29,0.29,0.24,0.261,0.261
Senegal,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.596,0.571,0.61,0.61,0.61,0.61,0.61,0.603,0.603,0.603,0.603,0.603,0.609,0.627,0.627,0.618,0.618,0.61,0.626
Serbia,0.397,0.397,0.397,0.397,0.397,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.373,0.4,0.0529,0.259,0.388,0.388,0.388,0.388,0.392,0.392,0.4,0.529,0.635,0.635,0.635,0.635,0.635,0.648,0.648,0.648,0.648,0.648,0.648,0.629,0.543,0.543,0.543,0.543,0.542,0.54
Sierra Leone,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.306,0.306,0.306,0.306,0.307,0.255,0,0,0,0,0.407,0.00428,0.00428,0.00428,0.00428,0.00428,0.474,0.474,0.474,0.474,0.474,0.48,0.48,0.48,0.506,0.506,0.506,0.474,0.474,0.474,0.474,0.55,0.543
Singapore,0.541,0.541,0.541,0.541,0.541,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.58,0.576
Slovak Republic,,,,,,,,,,,,,,,,,,,0.616,0.543,0.543,0.543,0.543,0.588,0.696,0.696,0.696,0.696,0.696,0.696,0.696,0.696,0.696,0.7,0.7,0.7,0.7,0.7,0.688,0.688,0.688,0.688,0.686,0.709
Slovenia,,,,,,,,,,,,,,,,,0.691,0.726,0.721,0.715,0.721,0.705,0.721,0.737,0.728,0.728,0.728,0.728,0.737,0.737,0.745,0.754,0.754,0.745,0.762,0.791,0.791,0.805,0.779,0.809,0.809,0.787,0.804,0.804
Somalia,0,0,0,0,0.345,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.299,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.00428,0.599,0.599,0.634,0.648,0.648,0.648,0.648,0.648,0.618,0.605,0.605,0.605,0.594,0.607,0.545
South Africa,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.577,0.577,0.587,0.595,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.639,0.639,0.639,0.639,0.639,0.644,0.661,0.661,0.661,0.668,0.639,0.639,0.699,0.707,0.678,0.665
South Korea,0.26,0.26,0.26,0.26,0.26,0.26,0.283,0.283,0.283,0.283,0.283,0.29,0.279,0.491,0.491,0.491,0.491,0.525,0.586,0.586,0.586,0.586,0.606,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.709,0.709,0.709,0.709,0.709,0.677,0.669,0.669,0.736,0.746,0.777
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466,0.466,0.432,0.432,0.432,0.367,0.412,0.396
Spain,0.406,0.406,0.579,0.592,0.687,0.687,0.687,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.677,0.677,0.677,0.677,0.677,0.677,0.677,0.678,0.666,0.666,0.666,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.657,0.62,0.62,0.615,0.678,0.69,0.703
Sri Lanka,0.544,0.544,0.544,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.449,0.449,0.447,0.447,0.447,0.447,0.447,0.447,0.456,0.456,0.449,0.449,0.434,0.434,0.434,0.434,0.434,0.443,0.443,0.443,0.371,0.371,0.476,0.476,0.496,0.516
Sudan,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.00428,0.411,0.411,0.411,0,0,0,0.243,0.243,0.243,0.253,0.253,0.253,0.253,0,0.317,0.317,0.317,0.317,0.317,0.372,0.365,0.365,0.365,0.365,0.365,0.365,0.392,0.392,0.392,0.392,0.392,0.402,0.351
Sweden,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.884,0.884,0.884,0.884,0.884,0.884,0.916,0.916,0.916,0.916,0.887,0.871
Switzerland,0.699,0.699,0.699,0.699,0.699,0.699,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.744,0.744,0.761,0.766,0.778,0.757
Syria,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.3,0.213,0.251,0.251,0.272,0.285,0.328
Tajikistan,,,,,,,,,,,,,,,,,0.385,0.356,0.309,0.309,0.334,0.334,0.334,0.34,0.34,0.355,0.366,0.366,0.359,0.332,0.319,0.3,0.281,0.281,0.281,0.275,0.275,0.275,0.256,0.256,0.256,0.282,0.271,0.297
Tanzania,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.6,0.6,0.6,0.6,0.6,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.684,0.699,0.699,0.699,0.699,0.709,0.718,0.669,0.73,0.711,0.712,0.643,0.637,0.698
Thailand,0.442,0,0.00428,0.349,0.363,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.458,0.458,0.458,0.315,0.483,0.554,0.554,0.554,0.496,0.549,0.573,0.573,0.61,0.588,0.597,0.568,0.568,0.552,0.412,0.474,0.652,0.627,0.638,0.651,0.664,0.0544,0.282,0.302,0.293,0.277,0.271
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,0.528,0.528,0.482,0.487,0.557,0.557,0.557,0.567,0.567,0.567,0.567,0.567,0.558,0.568,0.549,0.593
Togo,0,0,0,0,0,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.383,0.439,0.427,0.42,0.42,0.42,0.42,0.42,0.42,0.464,0.464,0.464,0.464,0.464,0.337,0.425,0.425,0.425,0.425,0.455,0.455,0.455,0.438,0.438,0.454,0.454,0.446,0.466
Trinidad and Tobago,0.599,0.623,0.623,0.623,0.623,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.658,0.658,0.658,0.674,0.674,0.674,0.674,0.674,0.674,0.674,0.674,0.674,0.674,0.696,0.696,0.696,0.696,0.704,0.689
Tunisia,0.302,0.302,0.302,0.302,0.302,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.336,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.585,0.679,0.735,0.833,0.833,0.833,0.806,0.806
Turkey,0.576,0.576,0.576,0.576,0.576,0,0,0.475,0.552,0.552,0.552,0.552,0.552,0.552,0.564,0.564,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.564,0.564,0.567,0.567,0.567,0.564,0.558,0.558,0.54,0.551,0.56,0.506,0.472,0.472,0.42,0.328,0.371
Turkmenistan,,,,,,,,,,,,,,,,,0.282,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.179,0.179,0.179,0.179,0.226,0.226,0.226,0.226,0.226,0.226
Uganda,0,0,0,0,0.00428,0.468,0.482,0.482,0.482,0.482,0.00428,0.535,0.535,0.535,0.535,0.576,0.576,0.576,0.582,0.582,0.587,0.639,0.639,0.639,0.639,0.629,0.629,0.611,0.611,0.611,0.611,0.617,0.617,0.617,0.617,0.617,0.617,0.61,0.632,0.632,0.632,0.621,0.626,0.579
Ukraine,,,,,,,,,,,,,,,,,0.494,0.526,0.622,0.566,0.488,0.519,0.488,0.488,0.508,0.515,0.518,0.518,0.559,0.621,0.615,0.666,0.721,0.649,0.649,0.538,0.518,0.538,0.52,0.553,0.581,0.581,0.581,0.549
United Arab Emirates,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.389,0.389,0.389,0.389,0.389,0.389
United Kingdom,0.731,0.731,0.731,0.731,0.708,0.708,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.779,0.779,0.779,0.797,0.797,0.797,0.797,0.824,0.824,0.824,0.824,0.824,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.868,0.884,0.884,0.824,0.824,0.824,0.824,0.824,0.81
United States,0.845,0.838,0.835,0.835,0.835,0.835,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.8,0.8,0.8,0.8,0.8,0.8,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.848,0.838,0.838,0.838,0.799,0.799,0.799,0.806,0.651,0.712
Uruguay,0.0494,0.0494,0.0494,0.0529,0.0529,0.0529,0.0529,0.0529,0.0529,0.161,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.79,0.768,0.768,0.768,0.768,0.768,0.775,0.775,0.775,0.71,0.71,0.723,0.723,0.723,0.719
Uzbekistan,,,,,,,,,,,,,,,,,0.35,0.304,0.232,0.199,0.199,0.199,0.199,0.199,0.199,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.199,0.199,0.179,0.226,0.278,0.266,0.204,0.204,0.204,0.224,0.257,0.343
Venezuela,0.649,0.649,0.649,0.649,0.674,0.682,0.657,0.657,0.657,0.646,0.646,0.646,0.646,0.646,0.678,0.72,0.72,0.72,0.705,0.705,0.705,0.705,0.705,0.705,0.51,0.452,0.452,0.413,0.409,0.4,0.3,0.251,0.251,0.251,0.245,0.31,0.31,0.31,0.275,0.275,0.375,0.448,0.483,0.349
Vietnam,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.438,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.534,0.534,0.534,0.534,0.545,0.519
Yemen,0.0529,0.0529,0.0529,0.407,0.407,0.407,0.407,0.407,0.407,0.407,0.407,0.407,0.407,0.407,0.407,0.452,0.521,0.521,0.502,0.465,0.473,0.473,0.489,0.489,0.489,0.503,0.503,0.503,0.467,0.467,0.467,0.467,0.467,0.467,0.467,0.474,0.469,0.472,0.467,0.443,0.437,0.393,0.382,0.389
